zipcode,size_rank,state,2016-2017_mean_zillow_score,2016-2017_%change_zillow_score,< 5_years,5-9_years,10-14_years,15-19_years,20-24_years,25-34_years,35-44_years,45-54_years,55-59_years,60-64_years,65-74_years,75-84_years,85_years_or_more,median_household_income,mean_household_income
81415,12484,CO,219069.23076923078,0.11096605744125326,0.03973013493253373,0.04047976011994003,0.050974512743628186,0.0727136431784108,0.03073463268365817,0.09970014992503748,0.07421289355322339,0.18215892053973012,0.09820089955022489,0.10569715142428786,0.16266866566716642,0.03373313343328336,0.008995502248875561,69688,82786
81416,6765,CO,163869.23076923078,0.04184100418410042,0.07019278299555116,0.0742179224631029,0.052256196596285574,0.05571640420874232,0.052679895487606807,0.13113480686392204,0.10931431396087847,0.1192006214250406,0.08262128380764071,0.0649671633359226,0.10119341854388815,0.05896476237553845,0.027540427935880234,44063,57133
81418,12516,CO,177653.84615384616,0.03465623253214086,0.044853364002300174,0.06325474410580793,0.06728004600345026,0.06900517538815411,0.0488786658999425,0.02185163887291547,0.09660724554341575,0.16388729154686602,0.06728004600345026,0.07360552041403105,0.1604370327774583,0.09603220241518114,0.02702702702702703,40807,50024
81419,10723,CO,180746.15384615384,0.04921579232017307,0.028700504916290195,0.05872973691203827,0.053149083178315175,0.07307998937018337,0.04225352112676056,0.08078660643103906,0.1299495083709806,0.1057666755248472,0.09965453095934095,0.09168216848259368,0.14270528833377624,0.060855700239170876,0.03268668615466383,38669,53458
81425,10254,CO,192646.15384615384,0.12638154733301296,0.08118811881188119,0.08316831683168317,0.06606660666066606,0.07254725472547255,0.03798379837983799,0.12205220522052206,0.11395139513951395,0.14113411341134113,0.05688568856885689,0.05868586858685869,0.09108910891089109,0.05076507650765077,0.024482448244824484,35528,45887
81428,10413,CO,181415.38461538462,0.04669887278582931,0.02926829268292683,0.04591104734576758,0.1078909612625538,0.07317073170731707,0.04390243902439024,0.06054519368723099,0.10014347202295552,0.16872309899569585,0.0915351506456241,0.08034433285509325,0.12281205164992827,0.054232424677187946,0.021520803443328552,46021,75289
81435,8031,CO,849607.6923076923,-0.011309740970448741,0.03854431618078654,0.06065349246722755,0.05967521033065936,0.0283701819604774,0.07024065740559578,0.18567794952064176,0.19389551946781453,0.14772060262179612,0.05556642535707298,0.08354529446292311,0.060262179612600275,0.014674232048522794,0.0011739385638818234,61105,100918
81501,4182,CO,165776.92307692306,0.07615700058582309,0.07203907203907203,0.06292226292226293,0.04908424908424908,0.1061050061050061,0.14957264957264957,0.15437525437525437,0.0989010989010989,0.10264550264550265,0.046031746031746035,0.045177045177045176,0.06084656084656084,0.031746031746031744,0.020553520553520555,34788,45959
81503,6370,CO,177561.53846153847,0.05286343612334802,0.09498878085265519,0.06717889440402529,0.04494458421159992,0.05820357652818386,0.07241449649826613,0.12966614537295165,0.0935608893724077,0.13197796967430475,0.08818929761338139,0.06330318895763921,0.09424083769633508,0.04236078058067587,0.018970558237573945,42892,54128
81504,3070,CO,182092.3076923077,0.05435952637244349,0.06721860137396513,0.07384181786154659,0.06813457812224767,0.04777171041042804,0.0670424519992954,0.16318478069402853,0.11396864541130879,0.1174211731548353,0.07049497974282191,0.06711291174916328,0.0756033116082438,0.04942751453232341,0.018777523339792143,51382,61450
81505,7624,CO,238238.46153846153,0.07682926829268293,0.03344955327958161,0.05752887339289606,0.06766179995641752,0.07256482893876662,0.059381128786227935,0.10492482022227065,0.1171279145783395,0.14240575288733928,0.08542166049248202,0.0715842231422968,0.11636522118108521,0.04706907823055132,0.024515144911745477,55167,94589
81506,6931,CO,270230.76923076925,0.044322344322344324,0.044774741506646974,0.053545051698670604,0.06333087149187593,0.04403618906942393,0.055945347119645494,0.08077917282127031,0.09564254062038405,0.11105982274741506,0.07043943870014771,0.07210118168389956,0.11789143279172822,0.11779911373707533,0.07265509601181684,54368,73426
81507,6201,CO,320546.1538461539,0.029758214507129573,0.050884540851409636,0.059698693505032194,0.08326561230230668,0.053697568294055135,0.031818465962367946,0.07726448709132963,0.11689691817215728,0.12914921547790212,0.08307807713946365,0.09783084328311559,0.13452522347940238,0.061073951365881105,0.02081640307557667,70911,85561
81520,6525,CO,153146.15384615384,0.06369426751592357,0.07627900376073228,0.07053146952387711,0.0645001064358192,0.049102391258071386,0.06570637905343078,0.18016036330092955,0.11480877031150216,0.11935003193074575,0.0784786773575534,0.04931526289647343,0.09047044632086852,0.03200170297310722,0.009295394876889235,35969,47528
81521,6240,CO,223861.53846153847,0.05854084753167322,0.055748680314149604,0.050727436590704264,0.07705677867902665,0.09514613106733616,0.047830565211793484,0.13467233165958542,0.15218230977211278,0.14973606282992147,0.05452555684305395,0.04776619029226214,0.06810866486416892,0.049182438521951845,0.017316853353933306,55674,70286
81526,9398,CO,225400.0,0.07204486626402071,0.052346570397111915,0.06263537906137184,0.060108303249097474,0.05162454873646209,0.030144404332129966,0.13700361010830325,0.09133574007220216,0.1812274368231047,0.10487364620938629,0.06462093862815885,0.08194945848375451,0.05902527075812274,0.023104693140794223,62819,72168
81527,12450,CO,282823.07692307694,0.05413793103448276,0.0793002915451895,0.04256559766763848,0.02507288629737609,0.07230320699708455,0.0478134110787172,0.060641399416909623,0.1131195335276968,0.15393586005830903,0.1306122448979592,0.07346938775510205,0.14752186588921282,0.053644314868804666,0.0,61304,63369
81601,6601,CO,432976.92307692306,0.06204710144927536,0.07979785375592713,0.0643873221861742,0.057898677314699276,0.057773895682555525,0.08435238332917394,0.13981781881707012,0.13838283004741703,0.14050411779386074,0.06644621911654604,0.07224856501123035,0.06039430995757424,0.028699775393062142,0.00929623159470926,58134,76681
81620,6802,CO,664607.6923076923,0.046511627906976744,0.07493261455525606,0.0725067385444744,0.040700808625336926,0.05786163522012579,0.08607367475292003,0.26028751123090743,0.15444743935309974,0.12920035938903862,0.06199460916442048,0.018238993710691823,0.030907457322551662,0.0077268643306379154,0.005121293800539084,56620,88962
81621,8571,CO,604938.4615384615,0.030727155727155727,0.06467582242095177,0.050463110827211756,0.0474289364420313,0.05269881826892367,0.06052379431491536,0.10651549025870329,0.13494091344618334,0.20137336314276588,0.0908655381667199,0.0868732034493772,0.07968700095816034,0.018684126477163845,0.005269881826892367,69189,100669
81623,5979,CO,593946.1538461539,0.058833223467369807,0.06489733940714333,0.05043903083118769,0.07770515613652869,0.06674589027530203,0.037499174754076714,0.1603617878127682,0.1466957153231663,0.14530930217204727,0.06793424440483264,0.06984881494685416,0.07308377896613191,0.02601175150194758,0.013468013468013467,72307,92390
81625,7253,CO,156923.07692307694,0.031308703819661866,0.06763518966908798,0.06682808716707021,0.0804681194511703,0.06803874092009685,0.061824051654560126,0.13083131557707828,0.11662631154156577,0.14527845036319612,0.08159806295399516,0.06117836965294592,0.07514124293785311,0.030912025827280063,0.01364003228410008,51440,62149
81631,9031,CO,501515.3846153846,0.08350850372635199,0.08038747012202793,0.12215373002893445,0.06239778588501698,0.03547616052333627,0.006164297395898855,0.14379167190841616,0.21625361680714555,0.10919612529877971,0.07887784626997106,0.06478802365077369,0.052333626871304564,0.011322178890426469,0.016857466347968298,95409,108256
81632,7964,CO,869576.9230769231,0.04983833203255658,0.06729009961374263,0.06474893270990038,0.07399878023988615,0.07105102663142915,0.0696279731652775,0.17046147590973776,0.16426102866436268,0.15572270786745274,0.051839804838381784,0.037812563529172595,0.056922138646066274,0.016263468184590364,0.0,74086,116221
81635,9428,CO,182223.07692307694,0.09004237288135593,0.06468797564687975,0.07625570776255708,0.07625570776255708,0.10015220700152207,0.020243531202435314,0.121765601217656,0.09878234398782344,0.14124809741248098,0.10365296803652968,0.050532724505327246,0.0771689497716895,0.04353120243531203,0.025722983257229833,63598,73700
81637,9565,CO,404846.1538461539,0.07559241706161138,0.0819751885186086,0.09936755047433714,0.04402821697883726,0.06506932619800535,0.03685234736073948,0.15640963269277547,0.15397713451714912,0.1862077353441985,0.07139382145463391,0.05327171004621747,0.03709559717830212,0.00766236925322306,0.006689369982972513,85436,105777
81639,12060,CO,232946.15384615384,0.02226890756302521,0.05835892935498026,0.04256252742430891,0.06713470820535322,0.10004387889425187,0.03247038174637999,0.12022817025010969,0.13602457218078104,0.19218955682316805,0.09609477841158402,0.06581834137779728,0.05089951733216323,0.03290917068889864,0.005265467310223783,60667,65550
81645,12805,CO,523238.46153846156,0.08739800543970988,0.03350515463917526,0.040378006872852236,0.058419243986254296,0.003436426116838488,0.07903780068728522,0.18642611683848798,0.14347079037800686,0.2611683848797251,0.04639175257731959,0.0429553264604811,0.0936426116838488,0.011168384879725086,0.0,64079,77525
81647,9127,CO,321307.6923076923,0.05859017393957888,0.07212784336308667,0.12769939533544486,0.06680103656780881,0.0739994241289951,0.05269219694788367,0.11359055571551972,0.1563489778289663,0.13763317016988194,0.08090987618773395,0.041030809098761875,0.05557155197235819,0.019147710912755543,0.0024474517708033402,54074,75073
81650,7017,CO,231907.6923076923,0.06713928273561301,0.06961643008154636,0.10057384475989127,0.07429779522802779,0.056931440652370886,0.0712020537601933,0.14708547266686803,0.1573542736333434,0.1399124131682271,0.057610993657505286,0.04032014497130776,0.061763817577771066,0.015403201449713078,0.007928118393234672,53661,63063
81652,10021,CO,275484.6153846154,0.07834757834757834,0.07276736493936053,0.06901874310915104,0.06372657111356118,0.09062844542447629,0.03594266813671444,0.1237045203969129,0.14553472987872107,0.14002205071664828,0.08004410143329659,0.08489525909592062,0.05953693495038589,0.03329658213891951,0.0008820286659316428,51869,63452
81657,8337,CO,915238.4615384615,0.08400914951133291,0.019410622904535026,0.04993823892712193,0.03423328039527087,0.02752779248279513,0.09228868890065291,0.1914593259220046,0.162166931356979,0.10093523910358214,0.06776071995764955,0.1111699311805188,0.09352391035821422,0.04605611434621493,0.0035292041644609143,67096,107702
82001,1476,WY,177346.15384615384,0.05885588558855886,0.0782441715800292,0.0703737761670363,0.05685075999350895,0.05309136149726835,0.08430248282576946,0.17988316114026073,0.1229512630497106,0.10926597068210094,0.06702006815600152,0.049034456645210146,0.0640450045978255,0.041407475523340724,0.023530048141937578,53444,65599
82007,5167,WY,152130.76923076922,0.04829362524146812,0.07400463762395777,0.06408801618234743,0.07015639646751197,0.06857763086486753,0.0873748088213528,0.1669051260545661,0.11268439488874636,0.15032808722679955,0.06142384922788495,0.044846810400118405,0.06502540825891756,0.027332379495781736,0.007252454487147861,46036,56226
82009,2099,WY,254600.0,0.04193920738745671,0.053013644989306906,0.06843579625892346,0.07003222988644237,0.060031928672550375,0.05346546582728395,0.0998524051929275,0.11599746980330733,0.1539805415825778,0.07840597608361698,0.07946022470556342,0.10256333022078978,0.0459351185276665,0.018825868249043646,81059,94904
82301,7799,WY,160723.07692307694,-0.030941408821593155,0.0729364576736331,0.0796917880515094,0.04739286468228837,0.05488705932024488,0.08866371120962635,0.1489339244247414,0.13373443107451974,0.12782351699387798,0.0834916613890648,0.05267046654000422,0.0686088241503061,0.029871226514671733,0.011294067975511928,56538,66845
82501,5125,WY,159830.76923076922,-0.011278195488721804,0.0725901004231024,0.07942091043482694,0.06616709996431666,0.0683590763113626,0.06300657592904113,0.13870622419330172,0.10863026966406689,0.12978539022276597,0.0655553856349085,0.06239486159963297,0.08247948208186777,0.04705102717031146,0.01585359637049498,51203,64762
82513,11790,WY,228538.46153846153,0.0160857908847185,0.04242424242424243,0.0534435261707989,0.0049586776859504135,0.04132231404958678,0.025895316804407712,0.1024793388429752,0.09090909090909091,0.12231404958677686,0.10192837465564739,0.09641873278236915,0.19449035812672177,0.10358126721763085,0.019834710743801654,45486,55425
82520,7097,WY,194507.6923076923,-0.0125,0.08162972527078402,0.06348181622552185,0.06821605336776415,0.05896277168065418,0.06606412739401765,0.11426726920593931,0.11871458288501542,0.11670611864285202,0.07768452765224876,0.07718241159170791,0.09389570332113908,0.04827487267771322,0.014920020084642422,57756,69861
82601,3238,WY,173246.15384615384,-0.032999410724808484,0.05494896326066081,0.06800156488956859,0.06995767685030409,0.06430273500017783,0.07379876942774834,0.1518654194971014,0.1304904506170644,0.13319344169008074,0.06604545292883308,0.060105985702599854,0.07340754703560123,0.035458974997332575,0.018423018102927055,53266,68847
82604,3722,WY,184869.23076923078,-0.039603960396039604,0.06926310307629358,0.059517166982851616,0.07209016850797902,0.07112301454450769,0.061116690845515756,0.14343637242867238,0.12208458877357438,0.13800543094148718,0.07268534017780753,0.05795484134955176,0.07227615965480043,0.045344641595060076,0.015102481121898598,62807,79134
82609,5303,WY,215123.07692307694,-0.024242424242424242,0.07660245578461192,0.07063197026022305,0.055987383124929596,0.042694604032894,0.08426270136307311,0.15359918891517405,0.11862115579587698,0.11203109158499493,0.07648980511434043,0.08251661597386505,0.06606961811422778,0.03824490255717022,0.022248507378618904,62111,80657
82636,9837,WY,209669.23076923078,-0.014499758337361043,0.06348107109879964,0.060480147737765465,0.08264081255771007,0.044552169898430284,0.0487072945521699,0.17751615881809787,0.1569713758079409,0.09187442289935364,0.09672206832871653,0.08979686057248384,0.04755309325946445,0.023776546629732224,0.01592797783933518,43362,68047
83301,430,ID,152692.3076923077,0.029792746113989636,0.0767743005028643,0.08095562636998287,0.06933264565565768,0.07021680266720698,0.07327451233214832,0.14584906703015343,0.11934277662141501,0.11009596787562859,0.059514818839912324,0.052975740941995614,0.07565068430068707,0.04597616460056365,0.020040892261784155,43767,57496
83316,7986,ID,133853.84615384616,0.048458149779735685,0.08372093023255814,0.05560253699788584,0.06881606765327695,0.05169133192389006,0.0613107822410148,0.13350951374207187,0.08784355179704018,0.1506342494714588,0.05422832980972516,0.05750528541226216,0.10940803382663848,0.05560253699788584,0.030126849894291756,37299,53638
83328,9797,ID,150030.76923076922,0.01784534038334435,0.10079970243630278,0.10898270411009857,0.06750976380881532,0.05263157894736842,0.03403384787055979,0.11828156964850288,0.13539148223916683,0.1166077738515901,0.05114376046122373,0.0704854007811047,0.08034219825181328,0.05077180583968756,0.01301841175376604,49643,56538
83334,12540,ID,123784.61538461539,0.03688853247794707,0.07014028056112225,0.11823647294589178,0.08466933867735471,0.03657314629258517,0.07314629258517034,0.11673346693386774,0.09769539078156313,0.13376753507014028,0.06813627254509018,0.08066132264529058,0.06913827655310621,0.04308617234468938,0.008016032064128256,40417,56485
83338,5854,ID,135176.92307692306,0.016046681254558718,0.09326865373074615,0.09101820364072814,0.09036807361472295,0.06886377275455091,0.0635627125425085,0.13982796559311864,0.11787357471494299,0.10832166433286658,0.05671134226845369,0.05426085217043409,0.0644628925785157,0.040958191638327666,0.010502100420084017,41310,49930
83341,9179,ID,176184.61538461538,0.014068655036578503,0.06835964310226493,0.1030885380919698,0.10597117364447495,0.08840082361015786,0.04680851063829787,0.10102951269732327,0.12463967055593686,0.12889498970487304,0.0546328071379547,0.051338366506520246,0.07947838023335621,0.030610844200411803,0.016746739876458475,50253,67699
83347,11504,ID,133638.46153846153,0.07846039970392302,0.07303193171040152,0.05659184318684793,0.08125197597217831,0.0705026873221625,0.03224786595004742,0.14543155232374327,0.08441353145747708,0.18874486247233638,0.05343028770154916,0.043629465697122984,0.08631046474865633,0.04773948782801138,0.0366740436294657,47063,54230
83401,2083,ID,129576.92307692308,0.04772727272727273,0.1037363600935308,0.092532151208106,0.08853760717069369,0.07260814497272018,0.0611603663289166,0.16708885424785658,0.11684041309431022,0.10690276695245518,0.04666796570537802,0.04503604832424006,0.05409684333593141,0.026914458300857366,0.0178780202650039,46411,60255
83402,4150,ID,128315.38461538461,0.06611570247933884,0.07324878985478257,0.07792935152218267,0.0763291594991399,0.07080849701964236,0.07132855942713126,0.14065687882545905,0.11461375365043805,0.1277753330399648,0.06552786334360124,0.06676801216145938,0.0689282713925671,0.035044205304636554,0.01104132495899508,45423,62834
83404,4730,ID,165676.92307692306,0.08347927612375948,0.0831343415583267,0.08583178561952773,0.07888918369151852,0.06327938445210932,0.05876890421862563,0.12748739718758292,0.10825152560360839,0.12253471300964004,0.05907844697974706,0.06748032192447156,0.0761917396303175,0.04629875298487662,0.022773503139648005,56226,81356
83406,6807,ID,159753.84615384616,0.04520464263897373,0.08905506458191706,0.08998207774550399,0.1235399542673506,0.07249242939249738,0.04295160991286076,0.1143934243866263,0.14288362894753107,0.11049996909956121,0.04486743711760707,0.05487917928434584,0.06668314690068598,0.03850194672764353,0.00927013163586923,62952,82998
83427,12593,ID,153930.76923076922,0.014230271668822769,0.13555427914991383,0.1234922458357266,0.09362435381964389,0.08673176335439403,0.05284319356691557,0.1424468696151637,0.0993681792073521,0.10626076967260195,0.045376220562894885,0.0350373348650201,0.05743825387708214,0.00861573808156232,0.013210798391728892,59464,64253
83440,3125,ID,175776.92307692306,0.00851305334846765,0.10114815327154517,0.0718218287453313,0.0636602572969982,0.11539632037626228,0.23499792502420805,0.16079679070410846,0.07384147184949509,0.0636049246092129,0.031401300318162954,0.023682390372112325,0.03510859039977867,0.016406141928344168,0.008133905104440448,31537,49390
83448,12513,ID,167238.46153846153,0.04275534441805225,0.12162162162162163,0.11987794245858761,0.1006974716652136,0.1037489102005231,0.08500435919790758,0.0928509154315606,0.11333914559721012,0.09241499564080209,0.05579773321708806,0.03182214472537053,0.05056669572798605,0.018744551002615517,0.013513513513513514,51875,62134
83455,9922,ID,338246.1538461539,0.09495896834701055,0.08620007908264136,0.10201660735468565,0.049031237643337285,0.06148675365757216,0.02372479240806643,0.1542111506524318,0.22301304863582444,0.13028865164096481,0.05950968762356663,0.060102807433768286,0.03519177540529854,0.0039541320680110716,0.011269276393831554,49650,63289
83501,1535,ID,181946.15384615384,-0.035555555555555556,0.05866867243324558,0.05849509647930107,0.05861081378193074,0.060635866577950066,0.0726126074001215,0.12893800445511616,0.11045216536002546,0.13047125871495935,0.07238117279486216,0.06271877802528424,0.09578499725171406,0.060954089160181676,0.029276477565307952,47839,59676
83544,9306,ID,199784.61538461538,0.10518800571156592,0.031476997578692496,0.043237634036665515,0.03459010722933241,0.04462123832583881,0.06381874783811829,0.11950882047734349,0.1075752334832238,0.14925631269456935,0.07800069180214458,0.08768592182635766,0.12071947423037012,0.0925285368384642,0.02698028363887928,40262,49480
83605,2943,ID,129153.84615384616,0.09124629080118694,0.09351346172271725,0.1001724633515378,0.07576410846028553,0.07047044169780588,0.07662642521797451,0.14685733448308902,0.1341381623071764,0.09528600172463352,0.045247676535402896,0.04644533869885983,0.06932068602088723,0.03049247868161349,0.01566542109801667,39289,44444
83607,4129,ID,160884.61538461538,0.10135533294048321,0.08093225765142784,0.08421906347376958,0.07824305288769369,0.09241473513467367,0.049942374183634265,0.1114099116404149,0.13061851709565886,0.12716096811371494,0.06633371750544244,0.05946130533145516,0.08054808554232296,0.028855593972766467,0.009860417467025227,47541,58883
83616,3854,ID,345969.23076923075,0.039421440726035165,0.035202086049543675,0.0650668187744459,0.09827249022164276,0.08772001303780964,0.025464471968709258,0.08735332464146023,0.11522164276401564,0.1721398305084746,0.0790009778357236,0.08784224250325945,0.09867992177314211,0.035161342894393745,0.012874837027379401,81369,109495
83617,6124,ID,175253.84615384616,0.06851549755301795,0.05528255528255528,0.06097245570929782,0.06970128022759602,0.07151170309065046,0.03982930298719772,0.09601706970128022,0.11308677098150782,0.13875598086124402,0.06989525410578042,0.08159834475623949,0.11522048364153627,0.06265356265356266,0.025475236001551792,39468,49295
83626,12990,ID,141346.15384615384,0.12024048096192384,0.039965986394557826,0.06717687074829932,0.13010204081632654,0.09863945578231292,0.050170068027210885,0.07142857142857142,0.12670068027210885,0.15901360544217688,0.08673469387755102,0.04081632653061224,0.10629251700680271,0.015306122448979591,0.007653061224489796,44236,52412
83634,5650,ID,165169.23076923078,0.06639247943595769,0.062105845472985435,0.09544532546560944,0.08696293564447723,0.05716393140328232,0.0693711967545639,0.20099575880508944,0.15242485709017148,0.12472801032638761,0.04311266826479808,0.03171676193988567,0.04971418034298359,0.021427254287294854,0.004831274202470957,61975,62868
83641,11463,ID,209953.84615384616,0.1368373357498867,0.05363881401617251,0.08948787061994609,0.08247978436657682,0.08382749326145553,0.04905660377358491,0.09191374663072777,0.14097035040431266,0.11482479784366577,0.07493261455525606,0.07008086253369272,0.08328840970350404,0.044743935309973046,0.020754716981132074,39300,57573
83642,1594,ID,214353.84615384616,0.06314839873703203,0.06537695159785104,0.09632506873155598,0.08320932226902414,0.05506091255328272,0.044366534668449066,0.13602542437006582,0.14477766287487073,0.12462481398340354,0.06482205463212853,0.056675158271748176,0.07758468484374606,0.03806088733069337,0.01309052387318082,62643,79823
83644,7740,ID,170453.84615384616,0.08366086468276249,0.0642103205629398,0.0902071931196247,0.0985144644253323,0.07085613760750586,0.034792806880375296,0.14317826426896013,0.1295934323690383,0.1245113369820172,0.08962079749804534,0.052873338545738856,0.06157154026583268,0.03156763096168882,0.008502736512900703,48316,63434
83646,681,ID,226176.92307692306,0.0623398804440649,0.0815072888970386,0.11025946639772623,0.08640322728522967,0.06859814797836251,0.039937654717154124,0.12641422939396718,0.15569817548363438,0.13642614834509947,0.04697900430915926,0.04327496103419822,0.06355551480700468,0.03120931511873109,0.0097368662326946,63743,77890
83651,3316,ID,136415.38461538462,0.0835102618542109,0.08592606731564548,0.09155691289686327,0.08214035757460075,0.07052872685627028,0.07673220080167971,0.14112107908633964,0.09871476744925876,0.10813132277152128,0.06419800216326271,0.04453776165934975,0.06976522237068143,0.04825984602659541,0.01838773302793154,36648,46481
83660,9848,ID,163553.84615384616,0.17863105175292154,0.045878693623639194,0.0833592534992224,0.07698289269051321,0.08631415241057543,0.06236391912908243,0.08460342146189735,0.1332814930015552,0.12223950233281493,0.08304821150855365,0.053499222395023326,0.08506998444790047,0.05785381026438569,0.0255054432348367,40410,54433
83669,8089,ID,226807.6923076923,0.0899581589958159,0.09041334932926164,0.10797251608681427,0.08561457083651434,0.06467444650452613,0.018104482495364817,0.1351292398298615,0.1710110153779038,0.15279746973497654,0.032937070563856474,0.03304613371141891,0.06565601483258807,0.03304613371141891,0.009597556985494601,60780,73263
83676,10679,ID,169776.92307692306,0.1503800217155266,0.09296755932941432,0.09079033311561072,0.08534726758110167,0.07925103418245155,0.032440670585673854,0.12344872632266493,0.12366644894404528,0.10450685826257348,0.06923579359895493,0.062050947093403,0.07467885913346396,0.049640757674722404,0.011974744175919878,42476,57382
83686,1230,ID,160576.92307692306,0.08622754491017964,0.0640486108128999,0.07794048181388757,0.08779576587795766,0.0854554043028299,0.07210031347962383,0.11420535062481213,0.13320736891828058,0.14617597801348392,0.03959290591317044,0.04255593249452484,0.08554128913127496,0.037510198823377854,0.013870399793876411,44978,54269
83687,3495,ID,152407.6923076923,0.0879746835443038,0.09452462623778396,0.08219532716329041,0.09979936573684552,0.07514076758785838,0.06633874830108083,0.14885767911462042,0.13960261471749402,0.10672448385217785,0.05766617047440295,0.04883179082260048,0.05688952171380493,0.017571678208530193,0.0058572260695100645,46318,54055
83702,3350,ID,298700.0,0.05085865257595773,0.04426946631671041,0.04610673665791776,0.06719160104986877,0.048425196850393704,0.08381452318460192,0.1599737532808399,0.14571303587051618,0.16281714785651794,0.0705161854768154,0.05721784776902887,0.06601049868766404,0.03035870516185477,0.01758530183727034,49208,85740
83703,5423,ID,204053.84615384616,0.09171322160148976,0.05194641846424753,0.04911640777309603,0.06005911577888183,0.061505565687692595,0.07169360417583799,0.17175020438966102,0.12118734670775423,0.13873341299289352,0.0750896170052198,0.0760329539022703,0.08200742091692347,0.025092761461543298,0.015785170743978366,48516,64848
83704,1241,ID,176023.07692307694,0.0684931506849315,0.05709019353874511,0.05609385508257155,0.06585797195307246,0.06829900117069769,0.0739283134480783,0.15923979375793956,0.13353426158866166,0.1226492639549655,0.06892171270580616,0.05315465663685954,0.06912098039704087,0.04224475054175904,0.029865245223802527,44923,57905
83705,2727,ID,168307.6923076923,0.06257242178447277,0.06604797365565243,0.05968641245369158,0.05063054297795906,0.039741047038131944,0.09460015716798263,0.1952625079519515,0.1353889907570258,0.11544362534146616,0.06919133330838603,0.05422295400965461,0.05938704486771695,0.03992815177936609,0.020469258691015232,35166,49123
83706,1658,ID,211015.38461538462,0.07113543091655267,0.057064704772684396,0.04228761868829781,0.038954914167138276,0.09724580267873986,0.15308432371250708,0.1600012576243476,0.10658366345972459,0.120134565805194,0.05618436772935924,0.051908444947494185,0.0698295919008992,0.03046594982078853,0.01625479469282525,44395,67221
83709,601,ID,213246.15384615384,0.06153846153846154,0.0739026127375642,0.07266559208306782,0.08035011433069686,0.060857667653784156,0.05877722382576751,0.1533718184203621,0.14002698954155265,0.12696330172058326,0.06520598268171084,0.05028676387899689,0.07468980769951644,0.03278104734415414,0.010121078082243131,66379,76574
83712,8113,ID,336207.6923076923,0.05374782103428239,0.0534860307072741,0.04958469670274352,0.0607853007802668,0.055373772967530835,0.04505411527812736,0.12509438711301285,0.1344072489302794,0.15945129624968538,0.08570349861565568,0.0704757110495847,0.10067958721369243,0.03561540397684369,0.0242889504153033,66402,100378
83713,3627,ID,209446.15384615384,0.06177962194559705,0.0718616439717722,0.07805718450783554,0.07398204287181526,0.07818970943908823,0.060895205910611934,0.12669383427757347,0.14494914355763178,0.12394394195408011,0.05890733194182156,0.06639499055759865,0.06520226617632442,0.0320047708975251,0.01891793393632177,60110,75537
83714,3980,ID,187407.6923076923,0.0882800608828006,0.05951570553340465,0.07395701643489254,0.06734416026451424,0.04998541281727122,0.04011475250413304,0.11091121268112418,0.1480112807546436,0.1361956627443353,0.0652533307400564,0.06865700671010405,0.10911212681124186,0.05334046484488962,0.017601867159389283,46519,69732
83716,5815,ID,268907.6923076923,0.0542015278283012,0.05985471573512637,0.06934021732604911,0.09569550339196733,0.08266794740949751,0.04202437413699946,0.08608993216065318,0.1768025454763763,0.18652818634808188,0.06603830221528487,0.053911268535750734,0.057693462208080686,0.015068739869124092,0.008284805187008465,83479,100572
83805,8253,ID,210961.53846153847,0.00841908325537886,0.050276388523295606,0.06212161095025007,0.0835746249012898,0.07172940247433535,0.03777309818373256,0.09739405106607002,0.11252961305606739,0.11121347723085022,0.07488812845485654,0.08528560147407212,0.13885232956041063,0.04566991313503554,0.028691760989734142,40849,53413
83845,12677,ID,206707.6923076923,0.006625650733554188,0.07797029702970297,0.05012376237623763,0.01608910891089109,0.039603960396039604,0.06311881188118812,0.12066831683168316,0.06497524752475248,0.17264851485148514,0.10086633663366337,0.08106435643564357,0.11571782178217822,0.08415841584158416,0.012995049504950494,31250,42368
83847,12625,ID,239538.46153846153,0.03334688897925986,0.048654836863194044,0.06296508299942759,0.1001717229536348,0.07613050944476245,0.05151688609044076,0.057240984544934176,0.16256439610761306,0.1619919862621637,0.07097882083571837,0.10303377218088151,0.07384087006296508,0.014310246136233544,0.01659988551803091,32875,57111
83851,12696,ID,163138.46153846153,0.05186972255729795,0.0713022981732469,0.08131997642899234,0.09487330583382439,0.06894519740718916,0.052445492044784915,0.07365939893930465,0.13435474366529168,0.13317619328226282,0.07248084855627578,0.06658809664113141,0.08014142604596347,0.05362404242781379,0.01708898055391868,37731,44110
83861,8941,ID,168292.3076923077,0.05828571428571429,0.054955680902497986,0.05028203062046736,0.0531829170024174,0.05962933118452861,0.055922643029814666,0.07977437550362611,0.09298952457695407,0.1442385173247381,0.09556809024979855,0.07365028203062046,0.15584206285253827,0.055600322320709106,0.028364222401289284,42911,54101
84003,2698,UT,298276.92307692306,0.09739633558341369,0.08943431303116148,0.10167315864022664,0.12493360481586402,0.104483888101983,0.07126416430594901,0.09780010623229461,0.14347999291784702,0.1043068342776204,0.04428558781869688,0.036561614730878184,0.04751682011331445,0.026226097733711047,0.008033817280453258,79033,98840
84004,9380,UT,578992.3076923077,0.08406858664890961,0.0534200670214863,0.089591957421644,0.13187463039621525,0.11896313818253498,0.07746895328208162,0.08811354228267297,0.10348905972797161,0.1413364872856298,0.05302582298442736,0.042184111965306526,0.05696826335501676,0.026020106445890007,0.017543859649122806,98639,130142
